Consulta_por,n_pacientes,Comuna,Mes,Año
OTRAS RESPIRATORIAS,112,San Ramón,septiembre,2017
IRA ALTA,8,Vitacura,septiembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,0,Vitacura,septiembre,2017
NEUMONÍA,6,Vitacura,septiembre,2017
ASMA,1,Vitacura,septiembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,1,Vitacura,septiembre,2017
OTRAS RESPIRATORIAS,36,Vitacura,septiembre,2017
IRA ALTA,3.181,Puente Alto,septiembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,1.498,Puente Alto,septiembre,2017
NEUMONÍA,495,Puente Alto,septiembre,2017
ASMA,211,Puente Alto,septiembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,79,Puente Alto,septiembre,2017
OTRAS RESPIRATORIAS,1.451,Puente Alto,septiembre,2017
IRA ALTA,350,Pirque,septiembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,24,Pirque,septiembre,2017
NEUMONÍA,41,Pirque,septiembre,2017
ASMA,9,Pirque,septiembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,1,Pirque,septiembre,2017
OTRAS RESPIRATORIAS,169,Pirque,septiembre,2017
IRA ALTA,65,San José De Maipo,septiembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,9,San José De Maipo,septiembre,2017
NEUMONÍA,19,San José De Maipo,septiembre,2017
ASMA,1,San José De Maipo,septiembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,1,San José De Maipo,septiembre,2017
OTRAS RESPIRATORIAS,101,San José De Maipo,septiembre,2017
IRA ALTA,269,Colina,septiembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,97,Colina,septiembre,2017
NEUMONÍA,53,Colina,septiembre,2017
ASMA,16,Colina,septiembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,10,Colina,septiembre,2017
OTRAS RESPIRATORIAS,114,Colina,septiembre,2017
IRA ALTA,668,Lampa,septiembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,111,Lampa,septiembre,2017
NEUMONÍA,16,Lampa,septiembre,2017
ASMA,54,Lampa,septiembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,14,Lampa,septiembre,2017
OTRAS RESPIRATORIAS,1.278,Lampa,septiembre,2017
IRA ALTA,204,Tiltil,septiembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,22,Tiltil,septiembre,2017
NEUMONÍA,12,Tiltil,septiembre,2017
ASMA,12,Tiltil,septiembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,6,Tiltil,septiembre,2017
OTRAS RESPIRATORIAS,33,Tiltil,septiembre,2017
IRA ALTA,2.078,San Bernardo,septiembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,468,San Bernardo,septiembre,2017
NEUMONÍA,198,San Bernardo,septiembre,2017
ASMA,123,San Bernardo,septiembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,112,San Bernardo,septiembre,2017
OTRAS RESPIRATORIAS,749,San Bernardo,septiembre,2017
IRA ALTA,700,Buin,septiembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,235,Buin,septiembre,2017
NEUMONÍA,127,Buin,septiembre,2017
ASMA,58,Buin,septiembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,40,Buin,septiembre,2017
OTRAS RESPIRATORIAS,318,Buin,septiembre,2017
IRA ALTA,336,Calera De Tango,septiembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,11,Calera De Tango,septiembre,2017
NEUMONÍA,2,Calera De Tango,septiembre,2017
ASMA,4,Calera De Tango,septiembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,2,Calera De Tango,septiembre,2017
OTRAS RESPIRATORIAS,32,Calera De Tango,septiembre,2017
IRA ALTA,819,Paine,septiembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,91,Paine,septiembre,2017
NEUMONÍA,55,Paine,septiembre,2017
ASMA,37,Paine,septiembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,25,Paine,septiembre,2017
OTRAS RESPIRATORIAS,312,Paine,septiembre,2017
IRA ALTA,1.109,Melipilla,septiembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,219,Melipilla,septiembre,2017
NEUMONÍA,83,Melipilla,septiembre,2017
ASMA,23,Melipilla,septiembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,10,Melipilla,septiembre,2017
OTRAS RESPIRATORIAS,325,Melipilla,septiembre,2017
IRA ALTA,47,Alhué,septiembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,7,Alhué,septiembre,2017
NEUMONÍA,11,Alhué,septiembre,2017
ASMA,8,Alhué,septiembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,7,Alhué,septiembre,2017
OTRAS RESPIRATORIAS,21,Alhué,septiembre,2017
IRA ALTA,0,Curacaví,septiembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,0,Curacaví,septiembre,2017
NEUMONÍA,0,Curacaví,septiembre,2017
ASMA,1,Curacaví,septiembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,4,Curacaví,septiembre,2017
OTRAS RESPIRATORIAS,6,Curacaví,septiembre,2017
IRA ALTA,256,María Pinto,septiembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,37,María Pinto,septiembre,2017
NEUMONÍA,66,María Pinto,septiembre,2017
ASMA,23,María Pinto,septiembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,12,María Pinto,septiembre,2017
OTRAS RESPIRATORIAS,84,María Pinto,septiembre,2017
IRA ALTA,37,San Pedro,septiembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,5,San Pedro,septiembre,2017
NEUMONÍA,3,San Pedro,septiembre,2017
ASMA,4,San Pedro,septiembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,4,San Pedro,septiembre,2017
OTRAS RESPIRATORIAS,32,San Pedro,septiembre,2017
IRA ALTA,187,Talagante,septiembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,16,Talagante,septiembre,2017
NEUMONÍA,4,Talagante,septiembre,2017
ASMA,8,Talagante,septiembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,5,Talagante,septiembre,2017
OTRAS RESPIRATORIAS,157,Talagante,septiembre,2017
IRA ALTA,135,El Monte,septiembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,3,El Monte,septiembre,2017
NEUMONÍA,2,El Monte,septiembre,2017
ASMA,4,El Monte,septiembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,0,El Monte,septiembre,2017
OTRAS RESPIRATORIAS,13,El Monte,septiembre,2017
IRA ALTA,34,Isla De Maipo,septiembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,5,Isla De Maipo,septiembre,2017
NEUMONÍA,4,Isla De Maipo,septiembre,2017
ASMA,14,Isla De Maipo,septiembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,1,Isla De Maipo,septiembre,2017
OTRAS RESPIRATORIAS,114,Isla De Maipo,septiembre,2017
IRA ALTA,434,Padre Hurtado,septiembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,45,Padre Hurtado,septiembre,2017
NEUMONÍA,6,Padre Hurtado,septiembre,2017
ASMA,20,Padre Hurtado,septiembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,6,Padre Hurtado,septiembre,2017
OTRAS RESPIRATORIAS,142,Padre Hurtado,septiembre,2017
IRA ALTA,1.538,Peñaflor,septiembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,171,Peñaflor,septiembre,2017
NEUMONÍA,37,Peñaflor,septiembre,2017
ASMA,14,Peñaflor,septiembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,4,Peñaflor,septiembre,2017
OTRAS RESPIRATORIAS,253,Peñaflor,septiembre,2017
IRA ALTA,810,Santiago,octubre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,135,Santiago,octubre,2017
NEUMONÍA,68,Santiago,octubre,2017
ASMA,27,Santiago,octubre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,23,Santiago,octubre,2017
OTRAS RESPIRATORIAS,544,Santiago,octubre,2017
IRA ALTA,157,Cerrillos,octubre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,35,Cerrillos,octubre,2017
NEUMONÍA,10,Cerrillos,octubre,2017
ASMA,14,Cerrillos,octubre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,5,Cerrillos,octubre,2017
OTRAS RESPIRATORIAS,153,Cerrillos,octubre,2017
IRA ALTA,575,Cerro Navia,octubre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,216,Cerro Navia,octubre,2017
NEUMONÍA,65,Cerro Navia,octubre,2017
ASMA,67,Cerro Navia,octubre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,18,Cerro Navia,octubre,2017
OTRAS RESPIRATORIAS,167,Cerro Navia,octubre,2017
IRA ALTA,1.018,Conchalí,octubre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,159,Conchalí,octubre,2017
NEUMONÍA,60,Conchalí,octubre,2017
ASMA,55,Conchalí,octubre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,20,Conchalí,octubre,2017
OTRAS RESPIRATORIAS,301,Conchalí,octubre,2017
IRA ALTA,1.639,El Bosque,octubre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,273,El Bosque,octubre,2017
NEUMONÍA,113,El Bosque,octubre,2017
ASMA,77,El Bosque,octubre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,80,El Bosque,octubre,2017
OTRAS RESPIRATORIAS,531,El Bosque,octubre,2017
IRA ALTA,107,Estación Central,octubre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,59,Estación Central,octubre,2017
NEUMONÍA,11,Estación Central,octubre,2017
ASMA,5,Estación Central,octubre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,0,Estación Central,octubre,2017
OTRAS RESPIRATORIAS,351,Estación Central,octubre,2017
IRA ALTA,526,Huechuraba,octubre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,125,Huechuraba,octubre,2017
NEUMONÍA,60,Huechuraba,octubre,2017
ASMA,44,Huechuraba,octubre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,6,Huechuraba,octubre,2017
OTRAS RESPIRATORIAS,153,Huechuraba,octubre,2017
IRA ALTA,510,Independencia,octubre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,65,Independencia,octubre,2017
NEUMONÍA,19,Independencia,octubre,2017
ASMA,16,Independencia,octubre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,6,Independencia,octubre,2017
OTRAS RESPIRATORIAS,299,Independencia,octubre,2017
IRA ALTA,308,La Cisterna,octubre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,54,La Cisterna,octubre,2017
NEUMONÍA,51,La Cisterna,octubre,2017
ASMA,29,La Cisterna,octubre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,43,La Cisterna,octubre,2017
OTRAS RESPIRATORIAS,63,La Cisterna,octubre,2017
IRA ALTA,2.752,La Florida,octubre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,253,La Florida,octubre,2017
NEUMONÍA,288,La Florida,octubre,2017
ASMA,117,La Florida,octubre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,73,La Florida,octubre,2017
OTRAS RESPIRATORIAS,909,La Florida,octubre,2017
IRA ALTA,570,La Granja,octubre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,195,La Granja,octubre,2017
NEUMONÍA,73,La Granja,octubre,2017
ASMA,76,La Granja,octubre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,23,La Granja,octubre,2017
OTRAS RESPIRATORIAS,327,La Granja,octubre,2017
IRA ALTA,1.417,La Pintana,octubre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,293,La Pintana,octubre,2017
NEUMONÍA,136,La Pintana,octubre,2017
ASMA,39,La Pintana,octubre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,14,La Pintana,octubre,2017
OTRAS RESPIRATORIAS,353,La Pintana,octubre,2017
IRA ALTA,81,La Reina,octubre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,20,La Reina,octubre,2017
NEUMONÍA,15,La Reina,octubre,2017
ASMA,16,La Reina,octubre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,2,La Reina,octubre,2017
OTRAS RESPIRATORIAS,134,La Reina,octubre,2017
IRA ALTA,355,Las Condes,octubre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,37,Las Condes,octubre,2017
NEUMONÍA,40,Las Condes,octubre,2017
ASMA,37,Las Condes,octubre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,15,Las Condes,octubre,2017
OTRAS RESPIRATORIAS,231,Las Condes,octubre,2017
IRA ALTA,276,Lo Barnechea,octubre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,75,Lo Barnechea,octubre,2017
NEUMONÍA,32,Lo Barnechea,octubre,2017
ASMA,36,Lo Barnechea,octubre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,15,Lo Barnechea,octubre,2017
OTRAS RESPIRATORIAS,25,Lo Barnechea,octubre,2017
IRA ALTA,419,Lo Espejo,octubre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,136,Lo Espejo,octubre,2017
NEUMONÍA,57,Lo Espejo,octubre,2017
ASMA,7,Lo Espejo,octubre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,15,Lo Espejo,octubre,2017
OTRAS RESPIRATORIAS,68,Lo Espejo,octubre,2017
IRA ALTA,670,Lo Prado,octubre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,64,Lo Prado,octubre,2017
NEUMONÍA,59,Lo Prado,octubre,2017
ASMA,12,Lo Prado,octubre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,6,Lo Prado,octubre,2017
OTRAS RESPIRATORIAS,454,Lo Prado,octubre,2017
IRA ALTA,69,Macul,octubre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,47,Macul,octubre,2017
NEUMONÍA,2,Macul,octubre,2017
ASMA,13,Macul,octubre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,9,Macul,octubre,2017
OTRAS RESPIRATORIAS,170,Macul,octubre,2017
IRA ALTA,777,Maipú,octubre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,164,Maipú,octubre,2017
NEUMONÍA,88,Maipú,octubre,2017
ASMA,121,Maipú,octubre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,56,Maipú,octubre,2017
OTRAS RESPIRATORIAS,646,Maipú,octubre,2017
IRA ALTA,284,Ñuñoa,octubre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,34,Ñuñoa,octubre,2017
NEUMONÍA,30,Ñuñoa,octubre,2017
ASMA,21,Ñuñoa,octubre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,18,Ñuñoa,octubre,2017
OTRAS RESPIRATORIAS,173,Ñuñoa,octubre,2017
IRA ALTA,301,Pedro Aguirre Cerda,octubre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,44,Pedro Aguirre Cerda,octubre,2017
NEUMONÍA,55,Pedro Aguirre Cerda,octubre,2017
ASMA,30,Pedro Aguirre Cerda,octubre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,16,Pedro Aguirre Cerda,octubre,2017
OTRAS RESPIRATORIAS,270,Pedro Aguirre Cerda,octubre,2017
IRA ALTA,2.895,Peñalolén,octubre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,1.167,Peñalolén,octubre,2017
NEUMONÍA,331,Peñalolén,octubre,2017
ASMA,554,Peñalolén,octubre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,134,Peñalolén,octubre,2017
OTRAS RESPIRATORIAS,505,Peñalolén,octubre,2017
IRA ALTA,184,Providencia,octubre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,35,Providencia,octubre,2017
NEUMONÍA,41,Providencia,octubre,2017
ASMA,30,Providencia,octubre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,2,Providencia,octubre,2017
OTRAS RESPIRATORIAS,108,Providencia,octubre,2017
IRA ALTA,1.510,Pudahuel,octubre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,288,Pudahuel,octubre,2017
NEUMONÍA,148,Pudahuel,octubre,2017
ASMA,29,Pudahuel,octubre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,24,Pudahuel,octubre,2017
OTRAS RESPIRATORIAS,604,Pudahuel,octubre,2017
IRA ALTA,1.847,Quilicura,octubre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,395,Quilicura,octubre,2017
NEUMONÍA,59,Quilicura,octubre,2017
ASMA,84,Quilicura,octubre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,62,Quilicura,octubre,2017
OTRAS RESPIRATORIAS,223,Quilicura,octubre,2017
IRA ALTA,538,Quinta Normal,octubre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,71,Quinta Normal,octubre,2017
NEUMONÍA,108,Quinta Normal,octubre,2017
ASMA,27,Quinta Normal,octubre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,14,Quinta Normal,octubre,2017
OTRAS RESPIRATORIAS,322,Quinta Normal,octubre,2017
IRA ALTA,555,Recoleta,octubre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,96,Recoleta,octubre,2017
NEUMONÍA,43,Recoleta,octubre,2017
ASMA,52,Recoleta,octubre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,41,Recoleta,octubre,2017
OTRAS RESPIRATORIAS,243,Recoleta,octubre,2017
IRA ALTA,1.086,Renca,octubre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,187,Renca,octubre,2017
NEUMONÍA,115,Renca,octubre,2017
ASMA,31,Renca,octubre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,37,Renca,octubre,2017
OTRAS RESPIRATORIAS,314,Renca,octubre,2017
IRA ALTA,376,San Joaquín,octubre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,79,San Joaquín,octubre,2017
NEUMONÍA,38,San Joaquín,octubre,2017
ASMA,41,San Joaquín,octubre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,27,San Joaquín,octubre,2017
OTRAS RESPIRATORIAS,203,San Joaquín,octubre,2017
IRA ALTA,186,San Miguel,octubre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,41,San Miguel,octubre,2017
NEUMONÍA,11,San Miguel,octubre,2017
ASMA,35,San Miguel,octubre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,22,San Miguel,octubre,2017
OTRAS RESPIRATORIAS,152,San Miguel,octubre,2017
IRA ALTA,279,San Ramón,octubre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,85,San Ramón,octubre,2017
NEUMONÍA,46,San Ramón,octubre,2017
ASMA,46,San Ramón,octubre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,6,San Ramón,octubre,2017
OTRAS RESPIRATORIAS,92,San Ramón,octubre,2017
IRA ALTA,0,Vitacura,octubre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,0,Vitacura,octubre,2017
NEUMONÍA,0,Vitacura,octubre,2017
ASMA,0,Vitacura,octubre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,0,Vitacura,octubre,2017
OTRAS RESPIRATORIAS,6,Vitacura,octubre,2017
IRA ALTA,2.763,Puente Alto,octubre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,1.183,Puente Alto,octubre,2017
NEUMONÍA,356,Puente Alto,octubre,2017
ASMA,264,Puente Alto,octubre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,75,Puente Alto,octubre,2017
OTRAS RESPIRATORIAS,1.256,Puente Alto,octubre,2017
IRA ALTA,299,Pirque,octubre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,21,Pirque,octubre,2017
NEUMONÍA,73,Pirque,octubre,2017
ASMA,17,Pirque,octubre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,0,Pirque,octubre,2017
OTRAS RESPIRATORIAS,87,Pirque,octubre,2017
IRA ALTA,73,San José De Maipo,octubre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,9,San José De Maipo,octubre,2017
NEUMONÍA,6,San José De Maipo,octubre,2017
ASMA,2,San José De Maipo,octubre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,0,San José De Maipo,octubre,2017
OTRAS RESPIRATORIAS,105,San José De Maipo,octubre,2017
IRA ALTA,309,Colina,octubre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,65,Colina,octubre,2017
NEUMONÍA,27,Colina,octubre,2017
ASMA,14,Colina,octubre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,8,Colina,octubre,2017
OTRAS RESPIRATORIAS,138,Colina,octubre,2017
IRA ALTA,566,Lampa,octubre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,158,Lampa,octubre,2017
NEUMONÍA,50,Lampa,octubre,2017
ASMA,45,Lampa,octubre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,31,Lampa,octubre,2017
OTRAS RESPIRATORIAS,981,Lampa,octubre,2017
IRA ALTA,112,Tiltil,octubre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,22,Tiltil,octubre,2017
NEUMONÍA,4,Tiltil,octubre,2017
ASMA,8,Tiltil,octubre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,7,Tiltil,octubre,2017
OTRAS RESPIRATORIAS,9,Tiltil,octubre,2017
IRA ALTA,1.549,San Bernardo,octubre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,317,San Bernardo,octubre,2017
NEUMONÍA,160,San Bernardo,octubre,2017
ASMA,152,San Bernardo,octubre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,126,San Bernardo,octubre,2017
OTRAS RESPIRATORIAS,580,San Bernardo,octubre,2017
IRA ALTA,573,Buin,octubre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,120,Buin,octubre,2017
NEUMONÍA,123,Buin,octubre,2017
ASMA,48,Buin,octubre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,50,Buin,octubre,2017
OTRAS RESPIRATORIAS,260,Buin,octubre,2017
IRA ALTA,271,Calera De Tango,octubre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,12,Calera De Tango,octubre,2017
NEUMONÍA,1,Calera De Tango,octubre,2017
ASMA,8,Calera De Tango,octubre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,1,Calera De Tango,octubre,2017
OTRAS RESPIRATORIAS,25,Calera De Tango,octubre,2017
IRA ALTA,750,Paine,octubre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,46,Paine,octubre,2017
NEUMONÍA,63,Paine,octubre,2017
ASMA,23,Paine,octubre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,26,Paine,octubre,2017
OTRAS RESPIRATORIAS,193,Paine,octubre,2017
IRA ALTA,1.038,Melipilla,octubre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,158,Melipilla,octubre,2017
NEUMONÍA,69,Melipilla,octubre,2017
ASMA,30,Melipilla,octubre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,13,Melipilla,octubre,2017
OTRAS RESPIRATORIAS,268,Melipilla,octubre,2017
IRA ALTA,26,Alhué,octubre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,4,Alhué,octubre,2017
NEUMONÍA,9,Alhué,octubre,2017
ASMA,4,Alhué,octubre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,3,Alhué,octubre,2017
OTRAS RESPIRATORIAS,12,Alhué,octubre,2017
IRA ALTA,0,Curacaví,octubre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,0,Curacaví,octubre,2017
NEUMONÍA,0,Curacaví,octubre,2017
ASMA,0,Curacaví,octubre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,0,Curacaví,octubre,2017
OTRAS RESPIRATORIAS,0,Curacaví,octubre,2017
IRA ALTA,177,María Pinto,octubre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,24,María Pinto,octubre,2017
NEUMONÍA,14,María Pinto,octubre,2017
ASMA,9,María Pinto,octubre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,10,María Pinto,octubre,2017
OTRAS RESPIRATORIAS,69,María Pinto,octubre,2017
IRA ALTA,38,San Pedro,octubre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,4,San Pedro,octubre,2017
NEUMONÍA,2,San Pedro,octubre,2017
ASMA,12,San Pedro,octubre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,1,San Pedro,octubre,2017
OTRAS RESPIRATORIAS,34,San Pedro,octubre,2017
IRA ALTA,121,Talagante,octubre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,13,Talagante,octubre,2017
NEUMONÍA,4,Talagante,octubre,2017
ASMA,20,Talagante,octubre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,18,Talagante,octubre,2017
OTRAS RESPIRATORIAS,126,Talagante,octubre,2017
IRA ALTA,215,El Monte,octubre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,3,El Monte,octubre,2017
NEUMONÍA,2,El Monte,octubre,2017
ASMA,12,El Monte,octubre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,0,El Monte,octubre,2017
OTRAS RESPIRATORIAS,20,El Monte,octubre,2017
IRA ALTA,22,Isla De Maipo,octubre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,6,Isla De Maipo,octubre,2017
NEUMONÍA,6,Isla De Maipo,octubre,2017
ASMA,6,Isla De Maipo,octubre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,3,Isla De Maipo,octubre,2017
OTRAS RESPIRATORIAS,64,Isla De Maipo,octubre,2017
IRA ALTA,317,Padre Hurtado,octubre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,23,Padre Hurtado,octubre,2017
NEUMONÍA,7,Padre Hurtado,octubre,2017
ASMA,8,Padre Hurtado,octubre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,3,Padre Hurtado,octubre,2017
OTRAS RESPIRATORIAS,131,Padre Hurtado,octubre,2017
IRA ALTA,1.516,Peñaflor,octubre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,134,Peñaflor,octubre,2017
NEUMONÍA,33,Peñaflor,octubre,2017
ASMA,22,Peñaflor,octubre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,10,Peñaflor,octubre,2017
OTRAS RESPIRATORIAS,316,Peñaflor,octubre,2017
